"Order_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Order_Date"
1062;2008;2;6;9;30;2007;4;10;44;30;"2007-10-30 00:00:00"
1063;2008;2;6;9;31;2007;4;10;44;31;"2007-10-31 00:00:00"
1064;2008;3;7;9;1;2007;4;11;44;1;"2007-11-01 00:00:00"
1065;2008;3;7;9;2;2007;4;11;44;2;"2007-11-02 00:00:00"
1066;2008;3;7;9;3;2007;4;11;44;3;"2007-11-03 00:00:00"
1067;2008;3;7;10;4;2007;4;11;45;4;"2007-11-04 00:00:00"
1068;2008;3;7;10;5;2007;4;11;45;5;"2007-11-05 00:00:00"
1069;2008;3;7;10;6;2007;4;11;45;6;"2007-11-06 00:00:00"
1070;2008;3;7;10;7;2007;4;11;45;7;"2007-11-07 00:00:00"
1071;2008;3;7;10;8;2007;4;11;45;8;"2007-11-08 00:00:00"
1072;2008;3;7;10;9;2007;4;11;45;9;"2007-11-09 00:00:00"
1073;2008;3;7;10;10;2007;4;11;45;10;"2007-11-10 00:00:00"
1074;2008;3;7;11;11;2007;4;11;46;11;"2007-11-11 00:00:00"
1075;2008;3;7;11;12;2007;4;11;46;12;"2007-11-12 00:00:00"
1076;2008;3;7;11;13;2007;4;11;46;13;"2007-11-13 00:00:00"
1077;2008;3;7;11;14;2007;4;11;46;14;"2007-11-14 00:00:00"
1078;2008;3;7;11;15;2007;4;11;46;15;"2007-11-15 00:00:00"
1079;2008;3;7;11;16;2007;4;11;46;16;"2007-11-16 00:00:00"
1080;2008;3;7;11;17;2007;4;11;46;17;"2007-11-17 00:00:00"
1081;2008;3;7;12;18;2007;4;11;47;18;"2007-11-18 00:00:00"
1082;2008;3;7;12;19;2007;4;11;47;19;"2007-11-19 00:00:00"
1083;2008;3;7;12;20;2007;4;11;47;20;"2007-11-20 00:00:00"
1084;2008;3;7;12;21;2007;4;11;47;21;"2007-11-21 00:00:00"
1085;2008;3;7;12;22;2007;4;11;47;22;"2007-11-22 00:00:00"
1086;2008;3;7;12;23;2007;4;11;47;23;"2007-11-23 00:00:00"
1087;2008;3;7;12;24;2007;4;11;47;24;"2007-11-24 00:00:00"
1088;2008;3;7;13;25;2007;4;11;48;25;"2007-11-25 00:00:00"
1089;2008;3;7;13;26;2007;4;11;48;26;"2007-11-26 00:00:00"
1090;2008;3;7;13;27;2007;4;11;48;27;"2007-11-27 00:00:00"
1091;2008;3;7;13;28;2007;4;11;48;28;"2007-11-28 00:00:00"
1092;2008;3;7;13;29;2007;4;11;48;29;"2007-11-29 00:00:00"
1093;2008;3;7;13;30;2007;4;11;48;30;"2007-11-30 00:00:00"
1094;2008;3;8;13;1;2007;4;12;48;1;"2007-12-01 00:00:00"
1095;2008;3;8;14;2;2007;4;12;49;2;"2007-12-02 00:00:00"
1096;2008;3;8;14;3;2007;4;12;49;3;"2007-12-03 00:00:00"
1097;2008;3;8;14;4;2007;4;12;49;4;"2007-12-04 00:00:00"
1098;2008;3;8;14;5;2007;4;12;49;5;"2007-12-05 00:00:00"
1099;2008;3;8;14;6;2007;4;12;49;6;"2007-12-06 00:00:00"
1100;2008;3;8;14;7;2007;4;12;49;7;"2007-12-07 00:00:00"
1101;2008;3;8;14;8;2007;4;12;49;8;"2007-12-08 00:00:00"
1102;2008;3;8;15;9;2007;4;12;50;9;"2007-12-09 00:00:00"
1103;2008;3;8;15;10;2007;4;12;50;10;"2007-12-10 00:00:00"
1104;2008;3;8;15;11;2007;4;12;50;11;"2007-12-11 00:00:00"
1105;2008;3;8;15;12;2007;4;12;50;12;"2007-12-12 00:00:00"
1106;2008;3;8;15;13;2007;4;12;50;13;"2007-12-13 00:00:00"
1107;2008;3;8;15;14;2007;4;12;50;14;"2007-12-14 00:00:00"
1108;2008;3;8;15;15;2007;4;12;50;15;"2007-12-15 00:00:00"
1109;2008;3;8;16;16;2007;4;12;51;16;"2007-12-16 00:00:00"
1110;2008;3;8;16;17;2007;4;12;51;17;"2007-12-17 00:00:00"
1111;2008;3;8;16;18;2007;4;12;51;18;"2007-12-18 00:00:00"
1112;2008;3;8;16;19;2007;4;12;51;19;"2007-12-19 00:00:00"
1113;2008;3;8;16;20;2007;4;12;51;20;"2007-12-20 00:00:00"
1114;2008;3;8;16;21;2007;4;12;51;21;"2007-12-21 00:00:00"
1115;2008;3;8;16;22;2007;4;12;51;22;"2007-12-22 00:00:00"
1116;2008;3;8;17;23;2007;4;12;52;23;"2007-12-23 00:00:00"
1117;2008;3;8;17;24;2007;4;12;52;24;"2007-12-24 00:00:00"
1118;2008;3;8;17;25;2007;4;12;52;25;"2007-12-25 00:00:00"
1119;2008;3;8;17;26;2007;4;12;52;26;"2007-12-26 00:00:00"
1120;2008;3;8;17;27;2007;4;12;52;27;"2007-12-27 00:00:00"
1121;2008;3;8;17;28;2007;4;12;52;28;"2007-12-28 00:00:00"
1122;2008;3;8;17;29;2007;4;12;52;29;"2007-12-29 00:00:00"
1123;2008;3;8;18;30;2007;4;12;1;30;"2007-12-30 00:00:00"
1124;2008;3;8;18;31;2007;4;12;1;31;"2007-12-31 00:00:00"
1125;2008;3;9;18;1;2008;1;1;1;1;"2008-01-01 00:00:00"
1126;2008;3;9;18;2;2008;1;1;1;2;"2008-01-02 00:00:00"
1127;2008;3;9;18;3;2008;1;1;1;3;"2008-01-03 00:00:00"
1128;2008;3;9;18;4;2008;1;1;1;4;"2008-01-04 00:00:00"
1129;2008;3;9;18;5;2008;1;1;1;5;"2008-01-05 00:00:00"
1130;2008;3;9;19;6;2008;1;1;2;6;"2008-01-06 00:00:00"
1131;2008;3;9;19;7;2008;1;1;2;7;"2008-01-07 00:00:00"
1132;2008;3;9;19;8;2008;1;1;2;8;"2008-01-08 00:00:00"
1133;2008;3;9;19;9;2008;1;1;2;9;"2008-01-09 00:00:00"
1134;2008;3;9;19;10;2008;1;1;2;10;"2008-01-10 00:00:00"
1135;2008;3;9;19;11;2008;1;1;2;11;"2008-01-11 00:00:00"
1136;2008;3;9;19;12;2008;1;1;2;12;"2008-01-12 00:00:00"
1137;2008;3;9;20;13;2008;1;1;3;13;"2008-01-13 00:00:00"
1138;2008;3;9;20;14;2008;1;1;3;14;"2008-01-14 00:00:00"
1139;2008;3;9;20;15;2008;1;1;3;15;"2008-01-15 00:00:00"
1140;2008;3;9;20;16;2008;1;1;3;16;"2008-01-16 00:00:00"
1141;2008;3;9;20;17;2008;1;1;3;17;"2008-01-17 00:00:00"
1142;2008;3;9;20;18;2008;1;1;3;18;"2008-01-18 00:00:00"
1143;2008;3;9;20;19;2008;1;1;3;19;"2008-01-19 00:00:00"
1144;2008;3;9;21;20;2008;1;1;4;20;"2008-01-20 00:00:00"
1145;2008;3;9;21;21;2008;1;1;4;21;"2008-01-21 00:00:00"
1146;2008;3;9;21;22;2008;1;1;4;22;"2008-01-22 00:00:00"
1147;2008;3;9;21;23;2008;1;1;4;23;"2008-01-23 00:00:00"
1148;2008;3;9;21;24;2008;1;1;4;24;"2008-01-24 00:00:00"
1149;2008;3;9;21;25;2008;1;1;4;25;"2008-01-25 00:00:00"
1150;2008;3;9;21;26;2008;1;1;4;26;"2008-01-26 00:00:00"
1151;2008;3;9;22;27;2008;1;1;5;27;"2008-01-27 00:00:00"
1152;2008;3;9;22;28;2008;1;1;5;28;"2008-01-28 00:00:00"
1153;2008;3;9;22;29;2008;1;1;5;29;"2008-01-29 00:00:00"
1154;2008;3;9;22;30;2008;1;1;5;30;"2008-01-30 00:00:00"
1155;2008;3;9;22;31;2008;1;1;5;31;"2008-01-31 00:00:00"
1156;2008;4;10;22;1;2008;1;2;5;1;"2008-02-01 00:00:00"
1157;2008;4;10;22;2;2008;1;2;5;2;"2008-02-02 00:00:00"
1158;2008;4;10;23;3;2008;1;2;6;3;"2008-02-03 00:00:00"
1159;2008;4;10;23;4;2008;1;2;6;4;"2008-02-04 00:00:00"
1160;2008;4;10;23;5;2008;1;2;6;5;"2008-02-05 00:00:00"
1161;2008;4;10;23;6;2008;1;2;6;6;"2008-02-06 00:00:00"
1162;2008;4;10;23;7;2008;1;2;6;7;"2008-02-07 00:00:00"
1163;2008;4;10;23;8;2008;1;2;6;8;"2008-02-08 00:00:00"
1164;2008;4;10;23;9;2008;1;2;6;9;"2008-02-09 00:00:00"
1165;2008;4;10;24;10;2008;1;2;7;10;"2008-02-10 00:00:00"
1166;2008;4;10;24;11;2008;1;2;7;11;"2008-02-11 00:00:00"
1167;2008;4;10;24;12;2008;1;2;7;12;"2008-02-12 00:00:00"
1168;2008;4;10;24;13;2008;1;2;7;13;"2008-02-13 00:00:00"
1169;2008;4;10;24;14;2008;1;2;7;14;"2008-02-14 00:00:00"
1170;2008;4;10;24;15;2008;1;2;7;15;"2008-02-15 00:00:00"
1171;2008;4;10;24;16;2008;1;2;7;16;"2008-02-16 00:00:00"
1172;2008;4;10;25;17;2008;1;2;8;17;"2008-02-17 00:00:00"
1173;2008;4;10;25;18;2008;1;2;8;18;"2008-02-18 00:00:00"
1174;2008;4;10;25;19;2008;1;2;8;19;"2008-02-19 00:00:00"
1175;2008;4;10;25;20;2008;1;2;8;20;"2008-02-20 00:00:00"
1176;2008;4;10;25;21;2008;1;2;8;21;"2008-02-21 00:00:00"
1177;2008;4;10;25;22;2008;1;2;8;22;"2008-02-22 00:00:00"
1178;2008;4;10;25;23;2008;1;2;8;23;"2008-02-23 00:00:00"
1179;2008;4;10;26;24;2008;1;2;9;24;"2008-02-24 00:00:00"
1180;2008;4;10;26;25;2008;1;2;9;25;"2008-02-25 00:00:00"
1181;2008;4;10;26;26;2008;1;2;9;26;"2008-02-26 00:00:00"
1182;2008;4;10;26;27;2008;1;2;9;27;"2008-02-27 00:00:00"
1183;2008;4;10;26;28;2008;1;2;9;28;"2008-02-28 00:00:00"
1184;2008;4;10;26;29;2008;1;2;9;29;"2008-02-29 00:00:00"
1185;2008;4;11;26;1;2008;1;3;9;1;"2008-03-01 00:00:00"
1186;2008;4;11;27;2;2008;1;3;10;2;"2008-03-02 00:00:00"
1187;2008;4;11;27;3;2008;1;3;10;3;"2008-03-03 00:00:00"
1188;2008;4;11;27;4;2008;1;3;10;4;"2008-03-04 00:00:00"
1189;2008;4;11;27;5;2008;1;3;10;5;"2008-03-05 00:00:00"
1190;2008;4;11;27;6;2008;1;3;10;6;"2008-03-06 00:00:00"
1191;2008;4;11;27;7;2008;1;3;10;7;"2008-03-07 00:00:00"
1192;2008;4;11;27;8;2008;1;3;10;8;"2008-03-08 00:00:00"
1193;2008;4;11;28;9;2008;1;3;11;9;"2008-03-09 00:00:00"
1194;2008;4;11;28;10;2008;1;3;11;10;"2008-03-10 00:00:00"
1195;2008;4;11;28;11;2008;1;3;11;11;"2008-03-11 00:00:00"
1196;2008;4;11;28;12;2008;1;3;11;12;"2008-03-12 00:00:00"
1197;2008;4;11;28;13;2008;1;3;11;13;"2008-03-13 00:00:00"
1198;2008;4;11;28;14;2008;1;3;11;14;"2008-03-14 00:00:00"
1199;2008;4;11;28;15;2008;1;3;11;15;"2008-03-15 00:00:00"
1200;2008;4;11;29;16;2008;1;3;12;16;"2008-03-16 00:00:00"
1201;2008;4;11;29;17;2008;1;3;12;17;"2008-03-17 00:00:00"
1202;2008;4;11;29;18;2008;1;3;12;18;"2008-03-18 00:00:00"
1203;2008;4;11;29;19;2008;1;3;12;19;"2008-03-19 00:00:00"
1204;2008;4;11;29;20;2008;1;3;12;20;"2008-03-20 00:00:00"
1205;2008;4;11;29;21;2008;1;3;12;21;"2008-03-21 00:00:00"
1206;2008;4;11;29;22;2008;1;3;12;22;"2008-03-22 00:00:00"
1207;2008;4;11;30;23;2008;1;3;13;23;"2008-03-23 00:00:00"
1208;2008;4;11;30;24;2008;1;3;13;24;"2008-03-24 00:00:00"
1209;2008;4;11;30;25;2008;1;3;13;25;"2008-03-25 00:00:00"
1210;2008;4;11;30;26;2008;1;3;13;26;"2008-03-26 00:00:00"
1211;2008;4;11;30;27;2008;1;3;13;27;"2008-03-27 00:00:00"
1212;2008;4;11;30;28;2008;1;3;13;28;"2008-03-28 00:00:00"
1213;2008;4;11;30;29;2008;1;3;13;29;"2008-03-29 00:00:00"
1214;2008;4;11;31;30;2008;1;3;14;30;"2008-03-30 00:00:00"
1215;2008;4;11;31;31;2008;1;3;14;31;"2008-03-31 00:00:00"
1216;2008;4;12;31;1;2008;2;4;14;1;"2008-04-01 00:00:00"
1217;2008;4;12;31;2;2008;2;4;14;2;"2008-04-02 00:00:00"
1218;2008;4;12;31;3;2008;2;4;14;3;"2008-04-03 00:00:00"
1219;2008;4;12;31;4;2008;2;4;14;4;"2008-04-04 00:00:00"
1220;2008;4;12;31;5;2008;2;4;14;5;"2008-04-05 00:00:00"
1221;2008;4;12;32;6;2008;2;4;15;6;"2008-04-06 00:00:00"
1222;2008;4;12;32;7;2008;2;4;15;7;"2008-04-07 00:00:00"
1223;2008;4;12;32;8;2008;2;4;15;8;"2008-04-08 00:00:00"
1224;2008;4;12;32;9;2008;2;4;15;9;"2008-04-09 00:00:00"
1225;2008;4;12;32;10;2008;2;4;15;10;"2008-04-10 00:00:00"
1226;2008;4;12;32;11;2008;2;4;15;11;"2008-04-11 00:00:00"
1227;2008;4;12;32;12;2008;2;4;15;12;"2008-04-12 00:00:00"
1228;2008;4;12;33;13;2008;2;4;16;13;"2008-04-13 00:00:00"
1229;2008;4;12;33;14;2008;2;4;16;14;"2008-04-14 00:00:00"
1230;2008;4;12;33;15;2008;2;4;16;15;"2008-04-15 00:00:00"
1231;2008;4;12;33;16;2008;2;4;16;16;"2008-04-16 00:00:00"
1232;2008;4;12;33;17;2008;2;4;16;17;"2008-04-17 00:00:00"
1233;2008;4;12;33;18;2008;2;4;16;18;"2008-04-18 00:00:00"
1234;2008;4;12;33;19;2008;2;4;16;19;"2008-04-19 00:00:00"
1235;2008;4;12;34;20;2008;2;4;17;20;"2008-04-20 00:00:00"
1236;2008;4;12;34;21;2008;2;4;17;21;"2008-04-21 00:00:00"
1237;2008;4;12;34;22;2008;2;4;17;22;"2008-04-22 00:00:00"
1238;2008;4;12;34;23;2008;2;4;17;23;"2008-04-23 00:00:00"
1239;2008;4;12;34;24;2008;2;4;17;24;"2008-04-24 00:00:00"
1240;2008;4;12;34;25;2008;2;4;17;25;"2008-04-25 00:00:00"
1241;2008;4;12;34;26;2008;2;4;17;26;"2008-04-26 00:00:00"
1242;2008;4;12;35;27;2008;2;4;18;27;"2008-04-27 00:00:00"
1243;2008;4;12;35;28;2008;2;4;18;28;"2008-04-28 00:00:00"
1244;2008;4;12;35;29;2008;2;4;18;29;"2008-04-29 00:00:00"
1245;2008;4;12;35;30;2008;2;4;18;30;"2008-04-30 00:00:00"
1246;2009;1;1;35;1;2008;2;5;18;1;"2008-05-01 00:00:00"
1247;2009;1;1;35;2;2008;2;5;18;2;"2008-05-02 00:00:00"
1248;2009;1;1;35;3;2008;2;5;18;3;"2008-05-03 00:00:00"
1249;2009;1;1;36;4;2008;2;5;19;4;"2008-05-04 00:00:00"
1250;2009;1;1;36;5;2008;2;5;19;5;"2008-05-05 00:00:00"
1251;2009;1;1;36;6;2008;2;5;19;6;"2008-05-06 00:00:00"
1252;2009;1;1;36;7;2008;2;5;19;7;"2008-05-07 00:00:00"
1253;2009;1;1;36;8;2008;2;5;19;8;"2008-05-08 00:00:00"
1254;2009;1;1;36;9;2008;2;5;19;9;"2008-05-09 00:00:00"
1255;2009;1;1;36;10;2008;2;5;19;10;"2008-05-10 00:00:00"
1256;2009;1;1;37;11;2008;2;5;20;11;"2008-05-11 00:00:00"
1257;2009;1;1;37;12;2008;2;5;20;12;"2008-05-12 00:00:00"
1258;2009;1;1;37;13;2008;2;5;20;13;"2008-05-13 00:00:00"
1259;2009;1;1;37;14;2008;2;5;20;14;"2008-05-14 00:00:00"
1260;2009;1;1;37;15;2008;2;5;20;15;"2008-05-15 00:00:00"
1261;2009;1;1;37;16;2008;2;5;20;16;"2008-05-16 00:00:00"
1262;2009;1;1;37;17;2008;2;5;20;17;"2008-05-17 00:00:00"
1263;2009;1;1;38;18;2008;2;5;21;18;"2008-05-18 00:00:00"
1264;2009;1;1;38;19;2008;2;5;21;19;"2008-05-19 00:00:00"
1265;2009;1;1;38;20;2008;2;5;21;20;"2008-05-20 00:00:00"
1266;2009;1;1;38;21;2008;2;5;21;21;"2008-05-21 00:00:00"
1267;2009;1;1;38;22;2008;2;5;21;22;"2008-05-22 00:00:00"
1268;2009;1;1;38;23;2008;2;5;21;23;"2008-05-23 00:00:00"
1269;2009;1;1;38;24;2008;2;5;21;24;"2008-05-24 00:00:00"
1270;2009;1;1;39;25;2008;2;5;22;25;"2008-05-25 00:00:00"
1271;2009;1;1;39;26;2008;2;5;22;26;"2008-05-26 00:00:00"
1272;2009;1;1;39;27;2008;2;5;22;27;"2008-05-27 00:00:00"
1273;2009;1;1;39;28;2008;2;5;22;28;"2008-05-28 00:00:00"
1274;2009;1;1;39;29;2008;2;5;22;29;"2008-05-29 00:00:00"
1275;2009;1;1;39;30;2008;2;5;22;30;"2008-05-30 00:00:00"
1276;2009;1;1;39;31;2008;2;5;22;31;"2008-05-31 00:00:00"
1277;2009;1;2;40;1;2008;2;6;23;1;"2008-06-01 00:00:00"
1278;2009;1;2;40;2;2008;2;6;23;2;"2008-06-02 00:00:00"
1279;2009;1;2;40;3;2008;2;6;23;3;"2008-06-03 00:00:00"
1280;2009;1;2;40;4;2008;2;6;23;4;"2008-06-04 00:00:00"
1281;2009;1;2;40;5;2008;2;6;23;5;"2008-06-05 00:00:00"
1282;2009;1;2;40;6;2008;2;6;23;6;"2008-06-06 00:00:00"
1283;2009;1;2;40;7;2008;2;6;23;7;"2008-06-07 00:00:00"
1284;2009;1;2;41;8;2008;2;6;24;8;"2008-06-08 00:00:00"
1285;2009;1;2;41;9;2008;2;6;24;9;"2008-06-09 00:00:00"
1286;2009;1;2;41;10;2008;2;6;24;10;"2008-06-10 00:00:00"
1287;2009;1;2;41;11;2008;2;6;24;11;"2008-06-11 00:00:00"
1288;2009;1;2;41;12;2008;2;6;24;12;"2008-06-12 00:00:00"
1289;2009;1;2;41;13;2008;2;6;24;13;"2008-06-13 00:00:00"
1290;2009;1;2;41;14;2008;2;6;24;14;"2008-06-14 00:00:00"
1291;2009;1;2;42;15;2008;2;6;25;15;"2008-06-15 00:00:00"
1292;2009;1;2;42;16;2008;2;6;25;16;"2008-06-16 00:00:00"
1293;2009;1;2;42;17;2008;2;6;25;17;"2008-06-17 00:00:00"
1294;2009;1;2;42;18;2008;2;6;25;18;"2008-06-18 00:00:00"
1295;2009;1;2;42;19;2008;2;6;25;19;"2008-06-19 00:00:00"
1296;2009;1;2;42;20;2008;2;6;25;20;"2008-06-20 00:00:00"
1297;2009;1;2;42;21;2008;2;6;25;21;"2008-06-21 00:00:00"
1298;2009;1;2;43;22;2008;2;6;26;22;"2008-06-22 00:00:00"
1299;2009;1;2;43;23;2008;2;6;26;23;"2008-06-23 00:00:00"
1300;2009;1;2;43;24;2008;2;6;26;24;"2008-06-24 00:00:00"
1301;2009;1;2;43;25;2008;2;6;26;25;"2008-06-25 00:00:00"
1302;2009;1;2;43;26;2008;2;6;26;26;"2008-06-26 00:00:00"
1303;2009;1;2;43;27;2008;2;6;26;27;"2008-06-27 00:00:00"
1304;2009;1;2;43;28;2008;2;6;26;28;"2008-06-28 00:00:00"
1305;2009;1;2;44;29;2008;2;6;27;29;"2008-06-29 00:00:00"
1306;2009;1;2;44;30;2008;2;6;27;30;"2008-06-30 00:00:00"
1307;2009;1;3;44;1;2008;3;7;27;1;"2008-07-01 00:00:00"
1308;2009;1;3;44;2;2008;3;7;27;2;"2008-07-02 00:00:00"
1309;2009;1;3;44;3;2008;3;7;27;3;"2008-07-03 00:00:00"
1310;2009;1;3;44;4;2008;3;7;27;4;"2008-07-04 00:00:00"
1311;2009;1;3;44;5;2008;3;7;27;5;"2008-07-05 00:00:00"
1312;2009;1;3;45;6;2008;3;7;28;6;"2008-07-06 00:00:00"
1313;2009;1;3;45;7;2008;3;7;28;7;"2008-07-07 00:00:00"
1314;2009;1;3;45;8;2008;3;7;28;8;"2008-07-08 00:00:00"
1315;2009;1;3;45;9;2008;3;7;28;9;"2008-07-09 00:00:00"
1316;2009;1;3;45;10;2008;3;7;28;10;"2008-07-10 00:00:00"
1317;2009;1;3;45;11;2008;3;7;28;11;"2008-07-11 00:00:00"
1318;2009;1;3;45;12;2008;3;7;28;12;"2008-07-12 00:00:00"
1319;2009;1;3;46;13;2008;3;7;29;13;"2008-07-13 00:00:00"
1320;2009;1;3;46;14;2008;3;7;29;14;"2008-07-14 00:00:00"
1321;2009;1;3;46;15;2008;3;7;29;15;"2008-07-15 00:00:00"
1322;2009;1;3;46;16;2008;3;7;29;16;"2008-07-16 00:00:00"
1323;2009;1;3;46;17;2008;3;7;29;17;"2008-07-17 00:00:00"
1324;2009;1;3;46;18;2008;3;7;29;18;"2008-07-18 00:00:00"
1325;2009;1;3;46;19;2008;3;7;29;19;"2008-07-19 00:00:00"
1326;2009;1;3;47;20;2008;3;7;30;20;"2008-07-20 00:00:00"
1327;2009;1;3;47;21;2008;3;7;30;21;"2008-07-21 00:00:00"
1328;2009;1;3;47;22;2008;3;7;30;22;"2008-07-22 00:00:00"
1329;2009;1;3;47;23;2008;3;7;30;23;"2008-07-23 00:00:00"
1330;2009;1;3;47;24;2008;3;7;30;24;"2008-07-24 00:00:00"
1331;2009;1;3;47;25;2008;3;7;30;25;"2008-07-25 00:00:00"
1332;2009;1;3;47;26;2008;3;7;30;26;"2008-07-26 00:00:00"
1333;2009;1;3;48;27;2008;3;7;31;27;"2008-07-27 00:00:00"
1334;2009;1;3;48;28;2008;3;7;31;28;"2008-07-28 00:00:00"
1335;2009;1;3;48;29;2008;3;7;31;29;"2008-07-29 00:00:00"
1336;2009;1;3;48;30;2008;3;7;31;30;"2008-07-30 00:00:00"
1337;2009;1;3;48;31;2008;3;7;31;31;"2008-07-31 00:00:00"
1338;2009;2;4;48;1;2008;3;8;31;1;"2008-08-01 00:00:00"
1339;2009;2;4;48;2;2008;3;8;31;2;"2008-08-02 00:00:00"
1340;2009;2;4;49;3;2008;3;8;32;3;"2008-08-03 00:00:00"
1341;2009;2;4;49;4;2008;3;8;32;4;"2008-08-04 00:00:00"
1342;2009;2;4;49;5;2008;3;8;32;5;"2008-08-05 00:00:00"
1343;2009;2;4;49;6;2008;3;8;32;6;"2008-08-06 00:00:00"
1344;2009;2;4;49;7;2008;3;8;32;7;"2008-08-07 00:00:00"
1345;2009;2;4;49;8;2008;3;8;32;8;"2008-08-08 00:00:00"
1346;2009;2;4;49;9;2008;3;8;32;9;"2008-08-09 00:00:00"
1347;2009;2;4;50;10;2008;3;8;33;10;"2008-08-10 00:00:00"
1348;2009;2;4;50;11;2008;3;8;33;11;"2008-08-11 00:00:00"
1349;2009;2;4;50;12;2008;3;8;33;12;"2008-08-12 00:00:00"
1350;2009;2;4;50;13;2008;3;8;33;13;"2008-08-13 00:00:00"
1351;2009;2;4;50;14;2008;3;8;33;14;"2008-08-14 00:00:00"
1352;2009;2;4;50;15;2008;3;8;33;15;"2008-08-15 00:00:00"
1353;2009;2;4;50;16;2008;3;8;33;16;"2008-08-16 00:00:00"
1354;2009;2;4;51;17;2008;3;8;34;17;"2008-08-17 00:00:00"
1355;2009;2;4;51;18;2008;3;8;34;18;"2008-08-18 00:00:00"
1356;2009;2;4;51;19;2008;3;8;34;19;"2008-08-19 00:00:00"
1357;2009;2;4;51;20;2008;3;8;34;20;"2008-08-20 00:00:00"
1358;2009;2;4;51;21;2008;3;8;34;21;"2008-08-21 00:00:00"
1359;2009;2;4;51;22;2008;3;8;34;22;"2008-08-22 00:00:00"
1360;2009;2;4;51;23;2008;3;8;34;23;"2008-08-23 00:00:00"
1361;2009;2;4;52;24;2008;3;8;35;24;"2008-08-24 00:00:00"
1362;2009;2;4;52;25;2008;3;8;35;25;"2008-08-25 00:00:00"
1363;2009;2;4;52;26;2008;3;8;35;26;"2008-08-26 00:00:00"
1364;2009;2;4;52;27;2008;3;8;35;27;"2008-08-27 00:00:00"
1365;2009;2;4;52;28;2008;3;8;35;28;"2008-08-28 00:00:00"
1366;2009;2;4;52;29;2008;3;8;35;29;"2008-08-29 00:00:00"
1367;2009;2;4;52;30;2008;3;8;35;30;"2008-08-30 00:00:00"
1368;2009;2;4;1;31;2008;3;8;36;31;"2008-08-31 00:00:00"
1369;2009;2;5;1;1;2008;3;9;36;1;"2008-09-01 00:00:00"
1370;2009;2;5;1;2;2008;3;9;36;2;"2008-09-02 00:00:00"
1371;2009;2;5;1;3;2008;3;9;36;3;"2008-09-03 00:00:00"
1372;2009;2;5;1;4;2008;3;9;36;4;"2008-09-04 00:00:00"
1373;2009;2;5;1;5;2008;3;9;36;5;"2008-09-05 00:00:00"
1374;2009;2;5;1;6;2008;3;9;36;6;"2008-09-06 00:00:00"
1375;2009;2;5;2;7;2008;3;9;37;7;"2008-09-07 00:00:00"
1376;2009;2;5;2;8;2008;3;9;37;8;"2008-09-08 00:00:00"
1377;2009;2;5;2;9;2008;3;9;37;9;"2008-09-09 00:00:00"
1378;2009;2;5;2;10;2008;3;9;37;10;"2008-09-10 00:00:00"
1379;2009;2;5;2;11;2008;3;9;37;11;"2008-09-11 00:00:00"
1380;2009;2;5;2;12;2008;3;9;37;12;"2008-09-12 00:00:00"
1381;2009;2;5;2;13;2008;3;9;37;13;"2008-09-13 00:00:00"
1382;2009;2;5;3;14;2008;3;9;38;14;"2008-09-14 00:00:00"
1383;2009;2;5;3;15;2008;3;9;38;15;"2008-09-15 00:00:00"
1384;2009;2;5;3;16;2008;3;9;38;16;"2008-09-16 00:00:00"
1385;2009;2;5;3;17;2008;3;9;38;17;"2008-09-17 00:00:00"
1386;2009;2;5;3;18;2008;3;9;38;18;"2008-09-18 00:00:00"
1387;2009;2;5;3;19;2008;3;9;38;19;"2008-09-19 00:00:00"
1388;2009;2;5;3;20;2008;3;9;38;20;"2008-09-20 00:00:00"
1389;2009;2;5;4;21;2008;3;9;39;21;"2008-09-21 00:00:00"
1390;2009;2;5;4;22;2008;3;9;39;22;"2008-09-22 00:00:00"
1391;2009;2;5;4;23;2008;3;9;39;23;"2008-09-23 00:00:00"
1392;2009;2;5;4;24;2008;3;9;39;24;"2008-09-24 00:00:00"
1393;2009;2;5;4;25;2008;3;9;39;25;"2008-09-25 00:00:00"
1394;2009;2;5;4;26;2008;3;9;39;26;"2008-09-26 00:00:00"
1395;2009;2;5;4;27;2008;3;9;39;27;"2008-09-27 00:00:00"
1396;2009;2;5;5;28;2008;3;9;40;28;"2008-09-28 00:00:00"
1397;2009;2;5;5;29;2008;3;9;40;29;"2008-09-29 00:00:00"
1398;2009;2;5;5;30;2008;3;9;40;30;"2008-09-30 00:00:00"
1399;2009;2;6;5;1;2008;4;10;40;1;"2008-10-01 00:00:00"
1400;2009;2;6;5;2;2008;4;10;40;2;"2008-10-02 00:00:00"
1401;2009;2;6;5;3;2008;4;10;40;3;"2008-10-03 00:00:00"
1402;2009;2;6;5;4;2008;4;10;40;4;"2008-10-04 00:00:00"
1403;2009;2;6;6;5;2008;4;10;41;5;"2008-10-05 00:00:00"
1404;2009;2;6;6;6;2008;4;10;41;6;"2008-10-06 00:00:00"
1405;2009;2;6;6;7;2008;4;10;41;7;"2008-10-07 00:00:00"
1406;2009;2;6;6;8;2008;4;10;41;8;"2008-10-08 00:00:00"
1407;2009;2;6;6;9;2008;4;10;41;9;"2008-10-09 00:00:00"
1408;2009;2;6;6;10;2008;4;10;41;10;"2008-10-10 00:00:00"
