invoice;salesDate;qty;discounted;Customer_ID;Product_ID;SALES
31973;12/05/05;179;0;36; 79;27745.0
32139;18/11/06;90;0;12; 79;13950.0
32161;07/07/06;95;0;39; 79;14725.0
32221;18/08/09;179;0;31; 79;27745.0
32341;02/05/05;159;0;4; 79;24645.0
32342;25/06/07;22;0;34; 79;3410.0
32404;19/02/06;51;0;17; 79;7905.0
32421;24/09/09;137;0;34; 79;21235.0
32473;30/12/08;179;0;27; 79;27745.0
32550;15/10/09;80;0;27; 79;12400.0
32593;02/10/07;83;0;28; 79;12865.0
32721;12/02/09;140;0;33; 79;21700.0
32730;15/10/06;21;0;7; 79;3255.0
33046;19/11/08;94;0;16; 79;14570.0
33124;13/02/05;80;0;20; 79;12400.0
33215;01/03/10;194;0;26; 79;30070.0
33235;27/09/06;10;0;16; 79;1550.0
33345;30/07/06;112;0;15; 79;17360.0
33457;19/06/06;158;0;8; 79;24490.0
33751;06/10/10;60;0;27; 79;9300.0
33836;23/09/08;73;0;32; 79;11315.0
33902;02/09/06;48;0;31; 79;7440.0
34120;09/01/07;96;0;28; 79;14880.0
34169;29/07/08;107;0;21; 79;16585.0
34241;29/05/09;107;0;22; 79;16585.0
34282;22/09/07;113;0;35; 79;17515.0
34551;21/01/05;92;0;34; 79;14260.0
34581;18/02/08;97;0;9; 79;15035.0
34582;18/02/09;133;0;9; 79;20615.0
34626;03/01/09;137;0;28; 79;21235.0
34638;19/12/07;115;0;12; 79;17825.0
34648;17/10/07;138;0;32; 79;21390.0
34848;02/09/08;93;0;37; 79;14415.0
34971;26/07/09;26;0;27; 79;4030.0
34977;21/05/09;167;0;35; 79;25885.0
35078;16/02/07;102;0;14; 79;15810.0
35141;18/10/07;159;0;37; 79;24645.0
35368;21/03/05;199;0;9; 79;30845.0
35417;31/10/06;148;0;12; 79;22940.0
35456;10/02/08;115;0;32; 79;17825.0
35502;18/07/09;55;0;32; 79;8525.0
35533;07/12/06;101;0;7; 79;15655.0
35558;23/07/05;196;0;22; 79;30380.0
35676;22/11/08;74;0;38; 79;11470.0
35683;29/01/07;75;0;29; 79;11625.0
35789;28/11/09;145;0;27; 79;22475.0
35806;15/02/08;134;0;6; 79;20770.0
36078;27/06/05;19;0;19; 79;2945.0
36113;17/05/05;100;0;9; 79;15500.0
36114;17/05/06;153;0;9; 79;23715.0
36151;16/06/09;127;0;8; 79;19685.0
36168;14/03/07;121;0;21; 79;18755.0
36210;28/04/08;152;0;31; 79;23560.0
36329;17/02/09;64;0;39; 79;9920.0
36369;13/05/05;27;0;14; 79;4185.0
36380;22/11/07;28;0;20; 79;4340.0
36561;05/09/07;104;0;7; 79;16120.0
36647;28/05/08;190;0;30; 79;29450.0
36775;20/03/07;145;0;31; 79;22475.0
36788;16/09/08;20;0;17; 79;3100.0
36928;29/10/08;114;0;32; 79;17670.0
36949;14/06/08;28;0;8; 79;4340.0
37057;13/02/07;52;0;15; 79;8060.0
37143;13/03/08;175;0;10; 79;27125.0
37239;17/01/07;95;0;18; 79;14725.0
37298;01/08/07;127;0;17; 79;19685.0
37393;23/02/10;35;0;12; 79;5425.0
37411;03/01/08;146;0;12; 79;22630.0
37431;24/03/09;130;0;28; 79;20150.0
37450;04/04/06;138;0;31; 79;21390.0
37570;13/03/06;41;0;30; 79;6355.0
37574;23/08/07;48;0;37; 79;7440.0
37608;16/08/05;185;0;1; 79;28675.0
37763;23/10/07;27;0;26; 79;4185.0
37787;08/09/05;52;0;37; 79;8060.0
37801;21/03/09;130;0;11; 79;20150.0
38005;01/02/06;143;0;11; 79;22165.0
38121;02/07/06;65;0;39; 79;10075.0
38136;19/07/06;192;0;30; 79;29760.0
38338;07/12/08;18;0;36; 79;2790.0
38410;27/03/06;29;0;21; 79;4495.0
38477;15/09/10;47;0;6; 79;7285.0
38505;10/08/10;147;0;11; 79;22785.0
38729;29/10/08;67;0;37; 79;10385.0
38739;26/05/10;107;0;24; 79;16585.0
38808;22/05/08;127;0;12; 79;19685.0
38816;19/01/10;27;0;18; 79;4185.0
38854;25/06/09;72;0;26; 79;11160.0
38873;25/07/10;32;0;14; 79;4960.0
39014;25/03/07;199;0;4; 79;30845.0
39043;25/10/07;196;0;6; 79;30380.0
39077;16/05/07;12;0;14; 79;1860.0
39088;08/06/08;71;0;7; 79;11005.0
39126;28/05/09;182;0;17; 79;28210.0
39344;21/09/10;94;0;12; 79;14570.0
39347;21/02/07;62;0;2; 79;9610.0
39356;13/05/05;107;0;3; 79;16585.0
39432;31/08/09;22;0;26; 79;3410.0
39690;15/04/10;185;0;21; 79;28675.0
39716;02/01/05;46;0;35; 79;7130.0
39790;29/03/10;87;0;35; 79;13485.0
39821;08/11/07;71;0;32; 79;11005.0
39916;24/08/09;54;0;19; 79;8370.0
39931;25/03/10;173;0;2; 79;26815.0
40047;16/05/08;90;0;22; 79;13950.0
40058;22/05/08;70;0;16; 79;10850.0
40070;02/06/10;42;0;40; 79;6510.0
40210;11/08/09;88;0;24; 79;13640.0
40248;04/11/05;60;0;22; 79;9300.0
40323;03/11/08;159;0;26; 79;24645.0
40365;17/05/05;123;0;26; 79;19065.0
40400;07/04/07;100;0;1; 79;15500.0
40414;18/05/06;120;0;32; 79;18600.0
40490;27/01/05;51;0;16; 79;7905.0
40496;13/03/07;25;0;24; 79;3875.0
40505;31/12/06;55;0;25; 79;8525.0
40523;10/03/08;71;0;28; 79;11005.0
40604;12/05/06;48;0;18; 79;7440.0
40646;24/08/09;159;0;12; 79;24645.0
40648;30/05/10;130;0;5; 79;20150.0
40682;03/03/09;74;0;16; 79;11470.0
40698;04/04/09;124;0;25; 79;19220.0
40747;25/08/07;194;0;35; 79;30070.0
40855;05/01/07;124;0;34; 79;19220.0
40869;16/11/08;108;0;9; 79;16740.0
40969;11/12/07;29;0;32; 79;4495.0
41076;19/01/09;175;0;28; 79;27125.0
41100;10/08/05;183;0;18; 79;28365.0
41110;10/02/08;77;0;9; 79;11935.0
41176;02/08/08;45;0;33; 79;6975.0
41549;21/07/08;198;0;19; 79;30690.0
41690;21/05/05;109;0;34; 79;16895.0
41753;20/10/10;65;0;17; 79;10075.0
41784;27/09/10;117;0;40; 79;18135.0
41933;28/10/07;104;0;3; 79;16120.0
41956;03/06/09;149;0;7; 79;23095.0
41979;20/10/10;146;0;23; 79;22630.0
42000;05/09/09;174;0;6; 79;26970.0
42015;13/11/05;110;0;35; 79;17050.0
42037;03/02/06;36;0;7; 79;5580.0
42154;09/10/05;118;0;31; 79;18290.0
42324;28/08/07;62;0;14; 79;9610.0
42351;09/10/09;13;0;12; 79;2015.0
42425;10/01/06;177;0;20; 79;27435.0
42428;12/08/10;117;0;32; 79;18135.0
42472;12/04/07;107;0;20; 79;16585.0
42498;15/12/06;85;0;26; 79;13175.0
42549;13/04/10;192;0;1; 79;29760.0
42594;19/09/08;30;0;24; 79;4650.0
42595;01/04/05;177;0;20; 79;27435.0
42598;30/08/09;41;0;5; 79;6355.0
42679;19/04/05;183;0;3; 79;28365.0
42961;08/03/05;60;0;9; 79;9300.0
42971;24/04/09;11;0;8; 79;1705.0
42992;01/06/05;82;0;14; 79;12710.0
42995;23/11/07;14;0;23; 79;2170.0
43005;29/06/05;49;0;21; 79;7595.0
43054;26/07/06;52;0;35; 79;8060.0
43081;30/05/07;115;0;40; 79;17825.0
43087;30/05/09;110;0;40; 79;17050.0
43116;23/01/05;168;0;33; 79;26040.0
43126;04/08/07;171;0;11; 79;26505.0
43145;11/09/06;13;0;11; 79;2015.0
43174;23/04/05;41;0;10; 79;6355.0
43234;25/03/08;157;0;36; 79;24335.0
43276;18/01/05;10;0;1; 79;1550.0
43330;13/07/05;156;0;7; 79;24180.0
43380;19/02/06;64;0;16; 79;9920.0
43511;12/09/09;111;0;27; 79;17205.0
43551;08/07/08;172;0;3; 79;26660.0
43554;22/07/07;113;0;37; 79;17515.0
43591;15/12/09;105;0;17; 79;16275.0
43635;20/12/06;99;0;28; 79;15345.0
43651;09/09/10;188;0;6; 79;29140.0
43703;10/02/08;63;0;1; 79;9765.0
43712;28/08/06;167;0;8; 79;25885.0
43740;24/10/10;129;0;11; 79;19995.0
43758;01/01/10;74;0;35; 79;11470.0
43837;25/04/05;158;0;34; 79;24490.0
43880;28/02/08;76;0;33; 79;11780.0
43893;20/04/09;140;0;17; 79;21700.0
43979;24/12/06;44;0;39; 79;6820.0
44013;09/10/10;40;0;35; 79;6200.0
44023;08/09/10;47;0;17; 79;7285.0
44025;02/07/06;68;0;28; 79;10540.0
44062;04/04/09;60;0;5; 79;9300.0
44064;11/08/05;173;0;9; 79;26815.0
44127;05/01/07;56;0;7; 79;8680.0
44184;11/10/10;96;0;40; 79;14880.0
44198;16/01/10;70;0;4; 79;10850.0
44215;18/03/06;147;0;20; 79;22785.0
44253;25/02/08;182;0;21; 79;28210.0
44291;20/08/09;186;0;40; 79;28830.0
44295;18/04/05;19;0;17; 79;2945.0
44368;15/02/10;63;0;25; 79;9765.0
44427;14/01/10;61;0;3; 79;9455.0
44527;07/03/07;96;0;24; 79;14880.0
44712;15/04/10;156;0;28; 79;24180.0
44726;19/06/07;53;0;20; 79;8215.0
44777;10/03/07;111;0;18; 79;17205.0
44802;31/01/07;163;0;40; 79;25265.0
44863;01/11/08;41;0;3; 79;6355.0
44893;13/01/06;12;0;32; 79;1860.0
45128;12/01/05;153;0;16; 79;23715.0
45181;22/04/09;194;0;21; 79;30070.0
45248;27/11/05;41;0;21; 79;6355.0
45350;23/08/08;91;0;6; 79;14105.0
45361;08/01/06;121;0;9; 79;18755.0
45392;14/07/08;82;0;6; 79;12710.0
45430;03/08/07;121;0;5; 79;18755.0
45484;06/11/08;142;1;27; 79;19312.0
45490;20/02/06;176;0;5; 79;27280.0
45570;28/05/07;54;0;1; 79;8370.0
45710;18/03/06;19;0;39; 79;2945.0
45743;14/09/07;53;0;11; 79;8215.0
45867;13/01/09;102;0;31; 79;15810.0
45882;01/08/09;110;0;19; 79;17050.0
45907;06/03/06;51;0;30; 79;7905.0
45983;16/06/10;17;0;14; 79;2635.0
46018;02/06/08;179;0;32; 79;27745.0
46060;29/09/07;103;0;37; 79;15965.0
46105;09/09/05;148;0;10; 79;22940.0
46117;20/12/08;162;0;13; 79;25110.0
46128;15/03/05;93;0;38; 79;14415.0
46286;29/11/06;99;0;11; 79;15345.0
46338;05/12/05;135;0;40; 79;20925.0
46395;12/11/07;176;0;3; 79;27280.0
46536;08/01/09;139;0;18; 79;21545.0
46595;15/12/08;119;0;13; 79;18445.0
46640;13/02/06;80;0;40; 79;12400.0
46693;04/08/10;80;0;34; 79;12400.0
46762;20/05/10;38;0;24; 79;5890.0
46774;08/10/07;110;0;38; 79;17050.0
46786;03/09/08;24;0;4; 79;3720.0
46932;12/08/06;39;0;2; 79;6045.0
46935;24/07/09;36;0;13; 79;5580.0
46938;04/05/07;49;0;1; 79;7595.0
46951;11/01/09;64;0;29; 79;9920.0
47093;19/02/09;15;0;21; 79;2325.0
47280;14/04/10;144;0;39; 79;22320.0
47346;26/10/10;121;0;11; 79;18755.0
47351;24/06/06;110;0;28; 79;17050.0
47357;31/07/10;86;0;33; 79;13330.0
47406;07/05/07;184;0;9; 79;28520.0
47428;24/05/06;96;0;37; 79;14880.0
47441;29/06/10;121;0;38; 79;18755.0
47506;13/01/06;22;0;1; 79;3410.0
47525;30/06/10;60;0;31; 79;9300.0
47764;25/11/05;147;0;29; 79;22785.0
47808;11/08/07;31;0;10; 79;4805.0
47845;08/12/08;42;0;12; 79;6510.0
48018;19/07/10;198;0;14; 79;30690.0
48103;09/01/08;97;0;38; 79;15035.0
48162;20/06/10;25;0;36; 79;3875.0
48257;19/04/07;122;0;5; 79;18910.0
48282;06/03/08;18;0;22; 79;2790.0
48348;01/02/08;15;0;6; 79;2325.0
48362;21/05/06;153;0;10; 79;23715.0
48375;11/12/06;67;0;29; 79;10385.0
48398;19/09/07;156;0;14; 79;24180.0
48478;30/10/08;154;0;11; 79;23870.0
48495;21/07/07;174;0;14; 79;26970.0
48521;20/09/10;81;0;20; 79;12555.0
48546;29/07/06;36;0;26; 79;5580.0
48636;29/03/08;95;0;14; 79;14725.0
48776;16/02/05;163;0;16; 79;25265.0
49096;16/04/07;190;0;16; 79;29450.0
49130;03/01/08;64;0;5; 79;9920.0
49174;14/06/07;80;0;29; 79;12400.0
49223;23/05/10;24;0;1; 79;3720.0
49228;14/05/06;18;0;27; 79;2790.0
49259;05/04/08;62;0;12; 79;9610.0
49380;31/01/05;16;0;36; 79;2480.0
49384;05/03/06;194;0;30; 79;30070.0
49546;14/05/09;125;0;23; 79;19375.0
49849;25/09/06;159;0;35; 79;24645.0
49979;16/07/05;31;0;23; 79;4805.0
50009;21/11/07;137;0;35; 79;21235.0
50013;15/08/05;108;0;14; 79;16740.0
50026;21/08/05;103;0;26; 79;15965.0
50102;12/09/09;150;0;7; 79;23250.0
50150;06/10/05;155;0;31; 79;24025.0
50168;27/08/06;17;0;27; 79;2635.0
50197;27/04/08;114;0;30; 79;17670.0
50278;08/01/08;194;0;21; 79;30070.0
50300;03/09/08;192;0;32; 79;29760.0
50441;27/03/10;32;0;10; 79;4960.0
50449;03/10/08;158;0;25; 79;24490.0
50580;01/07/10;12;0;21; 79;1860.0
50593;28/07/07;58;0;1; 79;8990.0
50778;09/02/10;136;0;18; 79;21080.0
50835;27/11/05;110;0;33; 79;17050.0
50840;28/05/06;37;0;16; 79;5735.0
50864;09/04/07;111;0;21; 79;17205.0
50896;12/05/08;71;0;33; 79;11005.0
50933;04/07/07;16;0;17; 79;2480.0
50943;14/01/06;83;0;37; 79;12865.0
50992;17/08/06;78;0;22; 79;12090.0
51035;09/09/10;125;0;39; 79;19375.0
51103;20/10/05;95;0;27; 79;14725.0
51276;06/04/10;117;0;23; 79;18135.0
51325;12/09/07;12;0;3; 79;1860.0
51464;29/03/10;150;0;3; 79;23250.0
51479;29/06/10;30;0;4; 79;4650.0
51510;13/06/07;185;0;19; 79;28675.0
51579;05/06/05;125;0;24; 79;19375.0
51658;20/10/06;51;0;10; 79;7905.0
51717;03/10/09;28;0;33; 79;4340.0
51724;25/07/09;180;0;28; 79;27900.0
51839;25/02/06;93;0;2; 79;14415.0
51930;11/12/06;198;0;4; 79;30690.0
52035;06/07/07;150;0;34; 79;23250.0
52260;11/10/09;195;0;13; 79;30225.0
52362;12/06/05;50;0;9; 79;7750.0
52490;13/03/08;162;0;4; 79;25110.0
52606;12/07/07;26;0;19; 79;4030.0
52730;04/04/05;46;0;38; 79;7130.0
52913;14/02/08;199;0;9; 79;30845.0
52989;16/02/07;168;0;1; 79;26040.0
53069;30/04/10;79;0;27; 79;12245.0
53088;08/10/07;119;0;40; 79;18445.0
53097;14/01/05;150;0;11; 79;23250.0
53126;26/12/05;107;0;1; 79;16585.0
53138;30/06/05;40;0;16; 79;6200.0
53230;01/09/10;138;0;2; 79;21390.0
53283;12/12/08;168;0;17; 79;26040.0
53308;28/11/06;168;0;26; 79;26040.0
53423;05/06/06;158;0;39; 79;24490.0
53470;28/08/07;79;0;4; 79;12245.0
53473;30/08/06;40;0;24; 79;6200.0
53599;13/08/08;51;0;13; 79;7905.0
53623;28/06/08;65;0;6; 79;10075.0
53662;13/01/09;95;0;21; 79;14725.0
53665;14/03/10;110;0;8; 79;17050.0
53794;24/06/08;43;0;8; 79;6665.0
53824;22/07/05;99;0;7; 79;15345.0
53975;26/08/07;198;0;39; 79;30690.0
54094;14/04/08;90;0;38; 79;13950.0
54159;19/10/10;77;0;6; 79;11935.0
54221;12/03/09;31;0;10; 79;4805.0
54342;23/09/05;106;0;6; 79;16430.0
54458;15/02/06;161;0;7; 79;24955.0
54480;29/09/05;62;0;4; 79;9610.0
54608;31/01/06;72;0;34; 79;11160.0
54971;15/11/09;130;0;40; 79;20150.0
54978;29/03/10;59;0;21; 79;9145.0
55047;23/05/10;161;0;10; 79;24955.0
55053;23/09/09;124;0;4; 79;19220.0
55056;13/08/08;100;0;40; 79;15500.0
55159;29/06/07;27;0;40; 79;4185.0
55194;26/10/07;111;0;20; 79;17205.0
55227;07/04/09;68;0;34; 79;10540.0
55241;12/05/07;168;0;5; 79;26040.0
55311;21/01/05;182;0;36; 79;28210.0
55314;01/03/08;164;0;35; 79;25420.0
55471;04/02/06;15;0;24; 79;2325.0
55489;07/04/07;68;0;7; 79;10540.0
55504;25/10/10;45;0;2; 79;6975.0
55523;10/01/09;91;0;23; 79;14105.0
55539;14/10/06;62;0;26; 79;9610.0
51;01/08/06;151;0;21; 80;72178.0
108;20/01/07;64;0;36; 80;30592.0
133;25/10/09;161;0;10; 80;76958.0
167;27/11/07;195;0;39; 80;93210.0
389;06/08/08;198;0;8; 80;94644.0
565;06/04/08;29;0;17; 80;13862.0
631;13/08/05;118;0;4; 80;56404.0
685;13/02/10;48;0;3; 80;22944.0
718;16/01/08;171;0;21; 80;81738.0
802;19/04/10;43;0;8; 80;20554.0
878;15/08/09;197;0;25; 80;94166.0
905;13/10/07;20;0;36; 80;9560.0
1246;03/01/05;42;0;27; 80;20076.0
1367;10/07/09;10;0;2; 80;4780.0
1424;02/08/10;48;0;26; 80;22944.0
1542;05/08/10;106;0;31; 80;50668.0
1695;12/06/09;107;0;26; 80;51146.0
1712;06/05/09;109;0;31; 80;52102.0
1836;18/11/08;12;0;35; 80;5736.0
1923;16/09/07;93;0;34; 80;44454.0
2016;01/02/05;31;0;9; 80;14818.0
2019;01/02/09;89;0;9; 80;42542.0
2125;23/07/07;167;0;24; 80;79826.0
2196;01/12/08;57;0;28; 80;27246.0
2295;19/12/07;35;0;9; 80;16730.0
2320;16/08/09;89;0;40; 80;42542.0
2340;27/10/05;142;0;24; 80;67876.0
2349;25/05/07;36;0;11; 80;17208.0
2553;05/06/07;40;0;9; 80;19120.0
2766;23/10/08;108;0;17; 80;51624.0
2869;25/11/05;79;0;24; 80;37762.0
2879;18/08/06;79;0;10; 80;37762.0
2892;29/10/05;91;0;38; 80;43498.0
3073;07/03/09;151;0;25; 80;72178.0
3162;18/06/07;182;0;9; 80;86996.0
3210;29/10/06;95;0;34; 80;45410.0
3237;05/07/10;76;0;27; 80;36328.0
3298;15/09/09;158;0;14; 80;75524.0
3416;14/08/08;48;0;23; 80;22944.0
3483;01/11/09;67;0;17; 80;32026.0
3559;19/04/05;184;0;13; 80;87952.0
3576;02/04/08;125;0;19; 80;59750.0
3624;24/07/08;23;0;21; 80;10994.0
3677;24/09/09;58;0;8; 80;27724.0
3896;25/01/07;127;0;26; 80;60706.0
4005;24/10/09;115;0;22; 80;54970.0
4016;15/08/05;179;0;38; 80;85562.0
4061;24/06/07;85;0;1; 80;40630.0
4073;24/10/08;68;0;35; 80;32504.0
4155;04/08/05;190;0;1; 80;90820.0
4210;11/10/05;20;0;16; 80;9560.0
4281;16/05/10;68;0;14; 80;32504.0
4305;23/10/07;150;0;2; 80;71700.0
4452;15/06/09;144;0;10; 80;68832.0
4464;08/08/06;89;0;32; 80;42542.0
4581;14/02/08;77;0;29; 80;36806.0
4648;06/11/09;20;0;28; 80;9560.0
4668;01/05/10;79;0;38; 80;37762.0
4671;15/01/10;134;0;24; 80;64052.0
4820;07/02/05;17;0;7; 80;8126.0
4848;15/03/09;131;0;1; 80;62618.0
4876;29/07/06;182;0;35; 80;86996.0
4901;27/06/08;179;0;20; 80;85562.0
4918;29/03/07;172;0;35; 80;82216.0
4978;03/03/05;160;0;11; 80;76480.0
5162;18/01/08;199;0;28; 80;95122.0
5248;13/02/07;174;0;35; 80;83172.0
5369;26/11/07;179;0;29; 80;85562.0
5579;18/11/05;181;0;15; 80;86518.0
5672;18/10/07;161;0;3; 80;76958.0
5838;26/07/05;190;0;32; 80;90820.0
5875;19/10/05;112;0;39; 80;53536.0
5904;14/10/10;37;0;4; 80;17686.0
5929;26/07/07;142;0;31; 80;67876.0
5979;03/04/05;46;0;34; 80;21988.0
5997;24/06/06;73;0;6; 80;34894.0
6003;07/02/09;148;0;23; 80;70744.0
6089;03/05/05;118;0;40; 80;56404.0
6139;07/02/10;61;0;29; 80;29158.0
6162;28/10/08;156;0;5; 80;74568.0
6177;24/10/07;72;0;38; 80;34416.0
6197;27/12/05;101;0;15; 80;48278.0
6327;17/06/07;200;0;21; 80;95600.0
6344;29/01/07;79;0;7; 80;37762.0
6369;16/03/10;70;0;5; 80;33460.0
6484;29/09/10;70;0;40; 80;33460.0
6621;02/03/10;151;0;10; 80;72178.0
6664;30/04/07;48;0;7; 80;22944.0
6668;26/09/10;82;0;5; 80;39196.0
6710;19/11/07;125;0;24; 80;59750.0
6753;25/06/05;57;0;20; 80;27246.0
6855;27/06/05;28;0;24; 80;13384.0
6976;01/02/06;69;0;39; 80;32982.0
7001;13/07/07;136;0;40; 80;65008.0
7006;21/09/08;133;0;13; 80;63574.0
7102;29/08/08;51;0;25; 80;24378.0
7269;05/09/06;20;0;33; 80;9560.0
7309;20/05/05;15;0;28; 80;7170.0
7805;16/02/10;95;0;30; 80;45410.0
7841;25/02/06;100;0;17; 80;47800.0
7862;06/01/10;75;0;8; 80;35850.0
7881;16/02/08;147;0;10; 80;70266.0
8015;30/09/10;170;0;37; 80;81260.0
8242;23/04/10;71;0;25; 80;33938.0
8278;26/11/06;40;0;20; 80;19120.0
8393;21/03/06;196;0;32; 80;93688.0
8400;07/12/07;115;0;8; 80;54970.0
8417;07/01/07;97;0;36; 80;46366.0
8468;18/08/06;166;0;38; 80;79348.0
8471;09/03/08;180;0;7; 80;86040.0
8536;17/03/07;68;0;29; 80;32504.0
8561;12/10/09;85;0;32; 80;40630.0
8650;21/01/10;31;0;15; 80;14818.0
8718;31/12/06;45;0;34; 80;21510.0
8722;15/04/08;194;0;23; 80;92732.0
8740;04/06/05;196;0;40; 80;93688.0
8818;05/11/09;38;0;35; 80;18164.0
8824;27/10/05;200;0;39; 80;95600.0
8826;10/08/05;176;0;37; 80;84128.0
8836;31/01/10;61;0;12; 80;29158.0
8861;26/07/08;51;0;26; 80;24378.0
8863;04/02/08;67;0;16; 80;32026.0
8910;10/01/08;13;0;8; 80;6214.0
8925;10/10/10;178;0;26; 80;85084.0
9091;02/12/09;55;0;30; 80;26290.0
9119;16/01/05;87;0;4; 80;41586.0
9130;08/09/07;163;0;8; 80;77914.0
9149;25/01/09;160;0;18; 80;76480.0
9264;03/07/05;119;0;3; 80;56882.0
9376;13/04/10;24;0;27; 80;11472.0
9470;30/12/09;74;0;37; 80;35372.0
9513;31/08/09;13;0;39; 80;6214.0
9757;03/08/09;121;0;32; 80;57838.0
9778;20/01/05;42;0;23; 80;20076.0
9850;28/02/08;75;0;31; 80;35850.0
9868;16/09/10;101;0;38; 80;48278.0
9913;15/10/08;80;0;25; 80;38240.0
9962;16/04/09;67;0;32; 80;32026.0
9969;02/08/06;183;0;22; 80;87474.0
9983;23/10/06;65;0;32; 80;31070.0
10178;05/03/07;88;0;19; 80;42064.0
10213;03/12/09;121;0;34; 80;57838.0
10225;28/07/06;16;0;21; 80;7648.0
10254;10/05/10;130;0;36; 80;62140.0
10258;23/01/08;77;0;8; 80;36806.0
10370;26/11/08;38;0;12; 80;18164.0
10396;08/09/06;167;0;22; 80;79826.0
10437;28/11/09;101;0;16; 80;48278.0
10471;03/01/10;126;0;3; 80;60228.0
10692;09/11/09;41;0;7; 80;19598.0
10800;14/01/08;39;0;10; 80;18642.0
10924;17/08/09;44;0;27; 80;21032.0
10928;14/07/08;100;0;31; 80;47800.0
11064;03/03/07;47;0;17; 80;22466.0
11295;04/10/07;46;0;16; 80;21988.0
11314;07/07/10;123;0;11; 80;58794.0
11432;28/12/05;59;0;38; 80;28202.0
11647;14/08/08;151;0;34; 80;72178.0
11689;16/12/09;178;0;23; 80;85084.0
11753;19/03/06;17;0;15; 80;8126.0
11798;06/05/08;61;0;19; 80;29158.0
11877;02/05/07;19;0;8; 80;9082.0
11981;30/03/07;76;0;39; 80;36328.0
12023;14/06/05;173;0;31; 80;82694.0
12064;30/09/05;200;0;32; 80;95600.0
12118;20/10/07;135;0;40; 80;64530.0
12122;27/11/07;12;0;25; 80;5736.0
12262;02/05/05;98;0;23; 80;46844.0
12292;10/09/10;182;0;1; 80;86996.0
12386;08/05/05;149;0;31; 80;71222.0
12413;14/03/07;191;0;25; 80;91298.0
12524;10/07/05;72;0;37; 80;34416.0
12562;26/08/06;110;0;26; 80;52580.0
12644;04/11/06;58;0;36; 80;27724.0
12773;03/09/09;178;0;18; 80;85084.0
12805;22/09/06;55;0;8; 80;26290.0
13010;08/09/07;180;0;31; 80;86040.0
13016;08/09/09;192;0;31; 80;91776.0
13019;02/03/09;43;0;25; 80;20554.0
13029;26/01/08;28;0;28; 80;13384.0
13070;21/06/09;161;0;22; 80;76958.0
13171;10/01/07;30;0;9; 80;14340.0
13277;12/12/05;119;0;39; 80;56882.0
13360;26/09/08;99;0;4; 80;47322.0
13467;16/05/07;183;0;16; 80;87474.0
13541;29/11/09;187;0;10; 80;89386.0
13566;17/02/09;128;0;35; 80;61184.0
13579;06/06/05;78;0;24; 80;37284.0
13608;06/05/08;116;0;9; 80;55448.0
13627;24/09/06;14;0;38; 80;6692.0
13640;22/12/07;100;0;12; 80;47800.0
13654;31/07/09;68;0;28; 80;32504.0
13751;31/03/06;88;0;28; 80;42064.0
13767;01/03/07;165;0;32; 80;78870.0
13781;27/07/05;178;0;17; 80;85084.0
13797;28/04/10;154;0;6; 80;73612.0
14044;22/12/06;198;0;14; 80;94644.0
14062;16/10/07;49;0;11; 80;23422.0
14095;20/01/08;182;0;30; 80;86996.0
14145;23/10/08;147;0;37; 80;70266.0
14245;15/05/05;179;0;35; 80;85562.0
14280;13/06/05;166;0;11; 80;79348.0
14354;19/08/09;157;0;38; 80;75046.0
14419;05/02/05;28;0;6; 80;13384.0
14573;17/03/05;147;0;10; 80;70266.0
14713;02/05/08;163;0;34; 80;77914.0
14718;22/02/10;177;0;35; 80;84606.0
14862;06/09/10;175;0;10; 80;83650.0
14879;22/09/09;54;0;35; 80;25812.0
15116;25/09/08;29;0;28; 80;13862.0
15167;17/04/08;52;0;17; 80;24856.0
15285;13/02/09;26;0;12; 80;12428.0
15287;28/01/08;88;0;21; 80;42064.0
15331;03/02/05;14;0;8; 80;6692.0
15472;08/07/08;175;0;36; 80;83650.0
15489;31/12/07;167;0;1; 80;79826.0
15756;22/05/07;50;0;26; 80;23900.0
15861;23/04/06;113;0;37; 80;54014.0
15906;18/04/06;155;0;9; 80;74090.0
15988;21/06/09;138;0;6; 80;65964.0
16024;18/07/07;172;0;17; 80;82216.0
16139;29/01/09;109;0;5; 80;52102.0
16203;10/06/10;19;0;8; 80;9082.0
16292;12/01/09;67;0;40; 80;32026.0
16337;29/05/07;130;0;38; 80;62140.0
16353;21/01/08;73;0;22; 80;34894.0
16381;11/06/08;35;0;31; 80;16730.0
16470;12/11/06;69;0;12; 80;32982.0
16571;17/11/05;156;0;29; 80;74568.0
16572;17/05/10;131;0;36; 80;62618.0
16768;16/10/07;18;0;31; 80;8604.0
16816;06/07/08;70;0;19; 80;33460.0
16835;09/06/07;71;0;3; 80;33938.0
16847;06/12/09;84;0;19; 80;40152.0
17056;21/06/09;76;0;17; 80;36328.0
17141;17/09/08;156;0;21; 80;74568.0
17147;30/07/07;82;0;32; 80;39196.0
17172;14/09/10;152;0;31; 80;72656.0
17448;19/11/08;107;0;6; 80;51146.0
17495;23/05/05;137;0;14; 80;65486.0
17539;27/09/09;35;0;10; 80;16730.0
17582;06/01/06;24;0;12; 80;11472.0
17626;12/05/07;32;0;3; 80;15296.0
17755;24/11/07;172;0;7; 80;82216.0
17769;16/07/06;141;0;12; 80;67398.0
17805;09/12/09;37;0;36; 80;17686.0
17899;05/09/08;200;0;35; 80;95600.0
